junc.id	junc.id.overlap
chr2:+:188997218-188997350	chr2:+:188974372-189012746
chr2:+:188997218-188997350	chr2:+:188974372-189012746
chr2:+:188997218-188997350	chr2:+:188974372-189012746
chr2:+:188997218-188997350	chr2:+:188974372-189012746
chr2:+:188997218-188997350	chr2:+:188974372-189012746
chr2:+:188997218-188997350	chr2:+:188974372-189012746
chr2:+:188997218-188997350	chr2:+:188974372-189012746
chr2:+:188997218-188997350	chr2:+:188974372-189012746
chr2:+:188997218-188997350	chr2:+:188974372-189012746
chr2:+:188997218-188997350	chr2:+:188974372-189012746
chr2:+:188997218-188997350	chr2:+:188974372-189012746
chr2:+:188997218-188997350	chr2:+:188974372-189012746
chr2:+:188997218-188997350	chr2:+:188974372-189012746
chr2:+:188997218-188997350	chr2:+:188974372-189012746
chr2:+:188997218-188997350	chr2:+:188974372-189012746
chr2:+:188997218-188997350	chr2:+:188974372-189012746
chr2:+:188997218-188997350	chr2:+:188974372-189012746
chr2:+:188997218-188997350	chr2:+:188974372-189012746
chr2:+:188997218-188997350	chr2:+:188974372-189012746
chr2:+:188997218-188997350	chr2:+:188974372-189012746
chr2:+:188997218-188997350	chr2:+:188974372-189012746
chr2:+:188997218-188997350	chr2:+:188974372-189012746
chr2:+:188997218-188997350	chr2:+:188974372-189012746
chr2:+:188997218-188997350	chr2:+:188974372-189012746
chr2:+:188997218-188997350	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:188999497-189003429	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001450-189001542	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189001563-189002297	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003770-189006399	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189003779-189004018	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004000-189004036	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004018-189004266	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189004320-189008107	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189006233-189006399	chr2:+:188974372-189012746
chr2:+:189009026-189010177	chr2:+:188974372-189012746
chr2:+:189009026-189010177	chr2:+:188974372-189012746
chr2:+:189009026-189010177	chr2:+:188974372-189012746
chr2:+:189009026-189010177	chr2:+:188974372-189012746
chr2:+:189009026-189010177	chr2:+:188974372-189012746
chr2:+:189009026-189010177	chr2:+:188974372-189012746
